usage_date,account_id,service,region,usage_type,usage_amount,unblended_cost,tag_team,tag_env,tag_project
2025-02-13,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,95.82,5.631,payments,prod,checkout
2025-02-13,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,379.59,71.1394,,prod,analytics
2025-02-13,111111111111,AmazonRDS,eu-west-3,RDS:StorageUsage,208.55,0.5495,platform,prod,checkout
2025-02-13,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.medium,107.36,1.7544,platform,staging,customer-portal
2025-02-13,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,18.03,0.6517,frontend,staging,
2025-02-13,222222222222,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,35.16,4.6119,payments,staging,
2025-02-13,222222222222,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,280.29,9.2759,frontend,staging,
2025-02-13,222222222222,AmazonRDS,us-east-1,InstanceUsage:db.m5.large,81.51,6.8611,payments,staging,analytics
2025-02-13,222222222222,AmazonRDS,eu-west-3,RDS:StorageUsage,235.54,0.2596,payments,staging,
2025-02-13,333333333333,AmazonEC2,eu-west-3,BoxUsage:t3.large,171.77,5.3536,data,,customer-portal
2025-02-13,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,30.53,1.8044,platform,dev,customer-portal
2025-02-13,333333333333,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,113.2,13.2628,payments,dev,checkout
2025-02-13,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,338.01,7.8044,,,
2025-02-13,333333333333,AmazonRDS,us-east-1,InstanceUsage:db.m5.large,373.63,19.4015,,,
2025-02-13,333333333333,AmazonRDS,eu-west-1,RDS:StorageUsage,449.33,0.205,frontend,,
2025-02-13,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,393.9,2.0351,,,
2025-02-13,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,49.75,0.628,,,
2025-02-13,444444444444,AmazonS3,eu-west-1,TimedStorage-ByteHrs,469.42,0.0009,,,
2025-02-13,444444444444,AmazonS3,eu-west-3,DataTransfer-Out-Bytes,90.8,0.7602,,sandbox,
2025-02-13,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,55.23,0.6202,,sandbox,customer-portal
2025-02-13,444444444444,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,342.58,8.9719,payments,,analytics
2025-02-13,444444444444,AWSLambda,eu-west-1,Lambda-GB-Second,462.05,0.0012,frontend,,
2025-02-13,444444444444,AWSLambda,eu-west-3,Lambda-Request,77.92,0.0,,,
2025-02-13,444444444444,AmazonEBS,eu-west-1,VolumeUsage.gp3,175.94,0.9227,,,
2025-02-13,444444444444,AmazonEBS,us-east-1,SnapshotUsage,399.19,2.8676,,sandbox,customer-portal
2025-02-13,444444444444,AmazonCloudWatch,us-east-1,LogStorage,71.79,0.2404,,,
2025-02-13,444444444444,AmazonVPC,us-east-1,PublicIPv4:InUseAddress,280.54,0.1793,,,
2025-02-13,444444444444,AmazonVPC,eu-west-1,NatGateway-Hours,25.38,0.1392,,,
2025-02-14,111111111111,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,378.24,65.7774,,prod,
2025-02-14,111111111111,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,78.77,26.7653,data,prod,internal-tools
2025-02-14,111111111111,AmazonS3,eu-west-1,TimedStorage-ByteHrs,311.29,0.0091,platform,prod,growth
2025-02-14,111111111111,AmazonS3,eu-west-1,Requests-Tier1,299.34,0.0021,payments,prod,growth
2025-02-14,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,298.77,17.5429,frontend,prod,growth
2025-02-14,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.medium,12.1,0.1994,frontend,staging,
2025-02-14,222222222222,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,277.81,25.7995,data,staging,
2025-02-14,222222222222,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,150.9,19.4089,frontend,staging,growth
2025-02-14,222222222222,AmazonS3,eu-west-1,TimedStorage-ByteHrs,130.34,0.0019,data,staging,analytics
2025-02-14,222222222222,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,57.83,4.3075,payments,staging,
2025-02-14,222222222222,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,399.27,18.9628,payments,staging,
2025-02-14,222222222222,AmazonRDS,eu-west-1,RDS:StorageUsage,337.32,0.2946,payments,staging,customer-portal
2025-02-14,222222222222,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,88.57,25.2806,,staging,analytics
2025-02-14,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,314.33,8.0269,,,
2025-02-14,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,190.75,11.3358,platform,dev,
2025-02-14,333333333333,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,485.1,51.2308,payments,dev,
2025-02-14,333333333333,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,68.68,1.885,data,dev,internal-tools
2025-02-14,333333333333,AmazonRDS,eu-west-1,RDS:StorageUsage,482.4,0.2279,,dev,
2025-02-14,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,55.61,0.1489,,sandbox,
2025-02-14,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,292.44,2.1896,,,
2025-02-14,444444444444,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,468.25,22.218,data,,
2025-02-14,444444444444,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,77.08,0.3669,payments,,
2025-02-14,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,87.82,2.5034,platform,sandbox,
2025-02-14,444444444444,AmazonRDS,eu-west-3,RDS:StorageUsage,240.45,0.0578,,sandbox,
2025-02-15,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,414.26,57.6814,frontend,prod,customer-portal
2025-02-15,111111111111,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,10.71,14.515,data,prod,growth
2025-02-15,111111111111,AmazonRDS,us-east-1,InstanceUsage:db.t3.medium,374.99,28.01,,prod,checkout
2025-02-15,111111111111,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,416.69,57.131,platform,prod,
2025-02-15,111111111111,AmazonRDS,eu-west-1,RDS:StorageUsage,333.16,0.7624,platform,prod,internal-tools
2025-02-15,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.medium,83.33,2.1858,frontend,staging,
2025-02-15,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,207.87,7.7617,payments,staging,customer-portal
2025-02-15,222222222222,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,231.47,18.3625,platform,staging,customer-portal
2025-02-15,222222222222,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,266.34,41.047,data,staging,checkout
2025-02-15,222222222222,AmazonEBS,us-east-1,VolumeUsage.gp3,121.79,4.9995,platform,,checkout
2025-02-15,222222222222,AmazonEBS,eu-west-3,VolumeUsage.gp2,367.79,16.6691,frontend,staging,
2025-02-15,222222222222,AmazonEBS,eu-west-3,SnapshotUsage,136.09,2.8758,data,staging,
2025-02-15,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,210.05,2.9377,payments,dev,
2025-02-15,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,473.12,9.0555,,dev,customer-portal
2025-02-15,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,436.92,28.2887,,dev,
2025-02-15,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,288.02,40.2005,platform,dev,growth
2025-02-15,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,277.48,0.6226,,,customer-portal
2025-02-15,444444444444,AmazonEC2,eu-west-3,BoxUsage:t3.large,19.44,0.109,,sandbox,
2025-02-15,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,224.03,4.4483,platform,,
2025-02-15,444444444444,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,25.85,0.0099,frontend,,customer-portal
2025-02-15,444444444444,AmazonVPC,eu-west-1,NatGateway-Hours,335.2,1.0908,,sandbox,
2025-02-15,444444444444,AmazonVPC,us-east-1,DataTransfer-Regional-Bytes,207.28,0.2574,,,
2025-02-16,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,294.89,10.7455,payments,prod,checkout
2025-02-16,111111111111,AmazonEC2,eu-west-3,BoxUsage:t3.large,359.1,25.3101,platform,prod,customer-portal
2025-02-16,111111111111,AmazonEC2,us-east-1,BoxUsage:m5.xlarge,276.4,51.6014,payments,prod,analytics
2025-02-16,111111111111,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,31.57,12.1727,platform,prod,checkout
2025-02-16,111111111111,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,167.7,25.2356,data,prod,checkout
2025-02-16,111111111111,AmazonRDS,us-east-1,RDS:StorageUsage,364.31,0.6954,payments,prod,checkout
2025-02-16,111111111111,AmazonCloudWatch,us-east-1,DataProcessing-Bytes,22.66,10.2928,frontend,prod,growth
2025-02-16,111111111111,AmazonVPC,eu-west-3,PublicIPv4:InUseAddress,304.17,1.5182,frontend,prod,customer-portal
2025-02-16,111111111111,AmazonVPC,eu-west-3,DataTransfer-Regional-Bytes,163.92,1.6387,frontend,prod,checkout
2025-02-16,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.medium,346.48,5.64,frontend,staging,
2025-02-16,222222222222,AmazonEC2,us-east-1,BoxUsage:t3.large,181.53,5.7193,platform,staging,checkout
2025-02-16,222222222222,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,198.83,17.8045,frontend,staging,
2025-02-16,222222222222,AmazonEBS,eu-west-3,VolumeUsage.gp3,441.55,18.2409,,,checkout
2025-02-16,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,343.81,3.5982,frontend,dev,checkout
2025-02-16,333333333333,AmazonEC2,eu-west-3,BoxUsage:t3.large,347.45,9.3088,data,dev,
2025-02-16,333333333333,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,402.87,32.9914,data,,internal-tools
2025-02-16,333333333333,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,362.19,7.5099,,,analytics
2025-02-16,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,456.02,24.1256,payments,dev,
2025-02-16,333333333333,AmazonRDS,us-east-1,RDS:StorageUsage,256.38,0.1828,,dev,
2025-02-16,333333333333,AmazonEKS,eu-west-3,AmazonEKS-Hours-Cluster,323.1,7.9302,,dev,
2025-02-16,444444444444,AmazonEC2,eu-west-3,BoxUsage:t3.large,129.47,0.9513,,,checkout
2025-02-16,444444444444,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,418.49,7.272,,sandbox,
2025-02-16,444444444444,AmazonS3,us-east-1,TimedStorage-ByteHrs,27.75,0.0001,,,
2025-02-16,444444444444,AmazonS3,us-east-1,Requests-Tier1,471.01,0.0003,,,
2025-02-16,444444444444,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,391.37,6.6443,,,growth
2025-02-16,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,229.34,4.2717,,,
2025-02-17,111111111111,AmazonEC2,eu-west-3,BoxUsage:t3.medium,436.71,18.9731,payments,prod,internal-tools
2025-02-17,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,78.25,5.9997,platform,prod,growth
2025-02-17,111111111111,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,175.47,29.1043,payments,prod,analytics
2025-02-17,111111111111,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,31.0,8.4076,data,prod,internal-tools
2025-02-17,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,73.11,4.1251,payments,prod,checkout
2025-02-17,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,443.42,83.5006,payments,prod,checkout
2025-02-17,111111111111,AWSLambda,eu-west-1,Lambda-GB-Second,449.77,0.0083,platform,prod,internal-tools
2025-02-17,111111111111,AWSLambda,us-east-1,Lambda-Request,314.38,0.0001,data,prod,customer-portal
2025-02-17,222222222222,AmazonEC2,us-east-1,BoxUsage:t3.medium,457.23,10.5299,frontend,staging,analytics
2025-02-17,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,191.58,6.925,payments,,
2025-02-17,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,17.73,4.3216,platform,staging,growth
2025-02-17,333333333333,AmazonEC2,eu-west-3,BoxUsage:t3.medium,342.36,5.5445,data,,growth
2025-02-17,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,60.44,2.3708,data,,
2025-02-17,333333333333,AmazonS3,eu-west-3,DataTransfer-Out-Bytes,390.37,16.1157,payments,dev,
2025-02-17,333333333333,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,486.45,6.6594,platform,,
2025-02-17,333333333333,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,305.18,12.7575,,dev,
2025-02-17,333333333333,AmazonEKS,eu-west-3,AmazonEKS-Hours-Cluster,308.9,8.4501,platform,,
2025-02-17,444444444444,AmazonEC2,eu-west-3,BoxUsage:t3.medium,197.39,0.6944,,sandbox,
2025-02-17,444444444444,AmazonEC2,eu-west-3,BoxUsage:t3.large,345.98,1.6285,,,
2025-02-17,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,275.32,4.3789,,,
2025-02-17,444444444444,AmazonS3,eu-west-3,Requests-Tier1,261.81,0.0003,frontend,sandbox,
2025-02-17,444444444444,AmazonS3,eu-west-3,DataTransfer-Out-Bytes,409.01,5.709,payments,sandbox,growth
2025-02-17,444444444444,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,45.85,0.3171,,,
2025-02-17,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,211.46,2.5415,,,
2025-02-17,444444444444,AmazonRDS,eu-west-1,RDS:StorageUsage,38.51,0.0148,,,
2025-02-18,111111111111,AmazonEC2,us-east-1,BoxUsage:t3.large,42.73,2.9563,data,prod,customer-portal
2025-02-18,111111111111,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,466.38,103.4766,platform,prod,checkout
2025-02-18,111111111111,AmazonRDS,eu-west-1,RDS:StorageUsage,90.06,0.1816,frontend,prod,analytics
2025-02-18,111111111111,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,337.26,1.4965,payments,prod,growth
2025-02-18,111111111111,AmazonVPC,eu-west-1,NatGateway-Hours,260.03,10.2673,data,prod,internal-tools
2025-02-18,111111111111,AmazonVPC,eu-west-1,DataTransfer-Regional-Bytes,240.5,1.9796,frontend,prod,growth
2025-02-18,111111111111,AmazonEKS,eu-west-1,AmazonEKS-Hours-Cluster,55.21,6.224,platform,prod,
2025-02-18,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.medium,416.58,10.3715,frontend,staging,
2025-02-18,222222222222,AmazonEC2,us-east-1,BoxUsage:t3.large,425.56,16.537,data,staging,
2025-02-18,222222222222,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,298.42,53.6052,payments,staging,
2025-02-18,222222222222,AmazonVPC,eu-west-1,NatGateway-Hours,332.87,5.7854,data,staging,internal-tools
2025-02-18,222222222222,AmazonVPC,eu-west-1,DataTransfer-Regional-Bytes,174.17,1.2232,data,staging,checkout
2025-02-18,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,484.77,16.7324,data,dev,growth
2025-02-18,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,87.59,5.1873,,,
2025-02-18,333333333333,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,303.13,34.9673,,dev,growth
2025-02-18,333333333333,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,148.95,2.9948,,,
2025-02-18,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,97.73,6.0853,frontend,dev,customer-portal
2025-02-18,333333333333,AmazonRDS,eu-west-1,RDS:StorageUsage,392.32,0.2925,frontend,dev,
2025-02-18,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,106.12,0.5377,,sandbox,
2025-02-18,444444444444,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,442.68,11.3446,,,
2025-02-18,444444444444,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,147.0,5.7867,,,
2025-02-18,444444444444,AmazonS3,eu-west-1,TimedStorage-ByteHrs,182.98,0.0008,,sandbox,
2025-02-19,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.medium,345.39,13.0898,data,prod,
2025-02-19,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,291.97,24.9153,platform,prod,analytics
2025-02-19,111111111111,AmazonS3,eu-west-1,Requests-Tier1,326.45,0.0031,data,prod,internal-tools
2025-02-19,111111111111,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,13.73,2.0184,payments,prod,internal-tools
2025-02-19,111111111111,AmazonRDS,eu-west-3,InstanceUsage:db.t3.medium,173.47,12.8327,payments,prod,analytics
2025-02-19,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,415.52,61.1242,platform,prod,internal-tools
2025-02-19,111111111111,AmazonEBS,us-east-1,VolumeUsage.gp3,32.44,2.46,platform,prod,checkout
2025-02-19,111111111111,AmazonEBS,eu-west-3,SnapshotUsage,96.89,4.8437,payments,prod,growth
2025-02-19,111111111111,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,73.59,0.3847,data,prod,analytics
2025-02-19,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.large,379.6,14.623,platform,staging,growth
2025-02-19,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,176.37,36.8108,data,staging,analytics
2025-02-19,222222222222,AmazonVPC,eu-west-1,NatGateway-Hours,327.2,7.7784,platform,staging,
2025-02-19,222222222222,AmazonEKS,eu-west-1,AmazonEKS-Hours-Cluster,26.56,1.233,platform,staging,
2025-02-19,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,497.6,6.1702,platform,,
2025-02-19,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,375.98,8.0461,,dev,
2025-02-19,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,410.01,42.4334,payments,dev,
2025-02-19,333333333333,AmazonRDS,eu-west-1,RDS:StorageUsage,249.87,0.1413,data,dev,internal-tools
2025-02-19,333333333333,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,237.49,35.5982,data,dev,
2025-02-19,333333333333,AmazonCloudWatch,eu-west-3,LogStorage,260.35,2.962,frontend,dev,
2025-02-19,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.medium,239.7,0.6038,,,
2025-02-19,444444444444,AmazonEC2,us-east-1,BoxUsage:t3.large,478.78,5.2849,platform,,
2025-02-19,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,59.4,0.9841,,sandbox,growth
2025-02-19,444444444444,AmazonS3,us-east-1,TimedStorage-ByteHrs,396.78,0.002,,,internal-tools
2025-02-19,444444444444,AmazonS3,eu-west-3,DataTransfer-Out-Bytes,251.62,2.2773,,,
2025-02-19,444444444444,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,67.07,1.6643,frontend,,internal-tools
2025-02-19,444444444444,AmazonRDS,eu-west-1,RDS:StorageUsage,451.53,0.1017,,sandbox,analytics
2025-02-19,444444444444,AmazonVPC,eu-west-3,PublicIPv4:InUseAddress,486.32,0.146,,sandbox,
2025-02-19,444444444444,AmazonVPC,eu-west-3,NatGateway-Hours,470.47,2.9537,,sandbox,
2025-02-19,444444444444,AmazonVPC,eu-west-1,DataTransfer-Regional-Bytes,272.14,0.4339,,,
2025-02-20,111111111111,AmazonEC2,eu-west-3,BoxUsage:t3.medium,167.16,6.502,,prod,
2025-02-20,111111111111,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,292.82,63.1032,data,prod,customer-portal
2025-02-20,111111111111,AmazonEC2,eu-west-3,BoxUsage:c5.2xlarge,104.5,31.5633,payments,,checkout
2025-02-20,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,83.96,12.234,payments,prod,internal-tools
2025-02-20,111111111111,AWSLambda,eu-west-3,Lambda-GB-Second,339.98,0.0052,payments,prod,checkout
2025-02-20,111111111111,AWSLambda,eu-west-1,Lambda-Request,178.04,0.0,frontend,prod,growth
2025-02-20,111111111111,AmazonEBS,eu-west-1,VolumeUsage.gp3,196.34,12.2811,platform,prod,analytics
2025-02-20,111111111111,AmazonEBS,eu-west-3,VolumeUsage.gp2,148.2,13.0013,frontend,prod,
2025-02-20,111111111111,AmazonEBS,eu-west-1,SnapshotUsage,75.97,3.6443,payments,prod,
2025-02-20,222222222222,AmazonEC2,us-east-1,BoxUsage:t3.large,360.68,14.4632,frontend,staging,
2025-02-20,222222222222,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,217.69,18.3525,data,staging,customer-portal
2025-02-20,222222222222,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,445.17,68.151,,staging,analytics
2025-02-20,222222222222,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,313.52,11.3402,payments,staging,checkout
2025-02-20,222222222222,AmazonRDS,us-east-1,InstanceUsage:db.m5.large,270.21,22.9389,data,staging,checkout
2025-02-20,222222222222,AmazonCloudWatch,us-east-1,DataProcessing-Bytes,208.71,60.7358,frontend,staging,analytics
2025-02-20,222222222222,AmazonCloudWatch,eu-west-1,LogStorage,391.41,5.0401,,staging,checkout
2025-02-20,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,68.07,0.8577,platform,,
2025-02-20,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.large,384.09,6.0241,payments,dev,analytics
2025-02-20,333333333333,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,362.7,29.7429,frontend,dev,
2025-02-20,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,122.3,7.3553,data,dev,
2025-02-20,333333333333,AmazonS3,eu-west-1,TimedStorage-ByteHrs,106.31,0.0008,data,dev,analytics
2025-02-20,333333333333,AmazonS3,eu-west-1,DataTransfer-Out-Bytes,110.24,4.6271,,dev,
2025-02-20,333333333333,AmazonCloudWatch,eu-west-1,DataProcessing-Bytes,127.87,16.6137,payments,,internal-tools
2025-02-20,333333333333,AmazonCloudWatch,us-east-1,LogStorage,317.15,1.6132,payments,dev,internal-tools
2025-02-20,333333333333,AmazonVPC,eu-west-3,PublicIPv4:InUseAddress,296.93,0.5394,,dev,
2025-02-20,333333333333,AmazonVPC,eu-west-3,NatGateway-Hours,356.79,3.6734,,dev,growth
2025-02-20,444444444444,AmazonEC2,eu-west-3,BoxUsage:t3.medium,494.95,2.4838,,,
2025-02-20,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,153.38,1.1076,payments,,
2025-02-20,444444444444,AmazonEC2,eu-west-1,BoxUsage:m5.xlarge,417.15,9.8541,,,
2025-02-20,444444444444,AmazonEC2,us-east-1,BoxUsage:c5.2xlarge,497.88,12.9058,data,,customer-portal
2025-02-20,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,53.62,0.4393,,,analytics
2025-02-20,444444444444,AmazonVPC,eu-west-3,PublicIPv4:InUseAddress,290.07,0.1833,,,
2025-02-21,111111111111,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,427.19,100.5839,data,prod,checkout
2025-02-21,111111111111,AmazonS3,us-east-1,TimedStorage-ByteHrs,289.83,0.0107,frontend,prod,checkout
2025-02-21,111111111111,AmazonS3,eu-west-1,Requests-Tier1,242.41,0.0016,platform,prod,checkout
2025-02-21,111111111111,AmazonS3,eu-west-3,DataTransfer-Out-Bytes,337.31,51.2844,frontend,prod,customer-portal
2025-02-21,111111111111,AmazonRDS,eu-west-3,InstanceUsage:db.m5.large,202.13,38.5551,frontend,prod,checkout
2025-02-21,111111111111,AmazonRDS,eu-west-1,RDS:StorageUsage,453.31,1.0321,payments,prod,growth
2025-02-21,222222222222,AmazonEC2,eu-west-1,BoxUsage:t3.medium,466.19,11.4487,frontend,staging,
2025-02-21,222222222222,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,198.03,15.4909,frontend,staging,analytics
2025-02-21,222222222222,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,175.63,24.6172,data,staging,internal-tools
2025-02-21,222222222222,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,492.66,1.0154,frontend,staging,checkout
2025-02-21,222222222222,AmazonVPC,eu-west-1,NatGateway-Hours,115.08,3.0322,platform,staging,growth
2025-02-21,222222222222,AmazonVPC,eu-west-3,DataTransfer-Regional-Bytes,110.24,0.474,frontend,staging,analytics
2025-02-21,333333333333,AmazonEC2,eu-west-1,BoxUsage:t3.medium,206.3,3.2996,platform,,
2025-02-21,333333333333,AmazonEC2,eu-west-3,BoxUsage:t3.large,220.17,6.9482,data,,internal-tools
2025-02-21,333333333333,AmazonEC2,eu-west-3,BoxUsage:m5.xlarge,247.28,19.9482,,dev,
2025-02-21,333333333333,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,478.65,64.5393,,dev,analytics
2025-02-21,333333333333,AmazonS3,us-east-1,TimedStorage-ByteHrs,395.77,0.0057,,,growth
2025-02-21,333333333333,AmazonS3,eu-west-3,Requests-Tier1,458.42,0.0013,frontend,dev,growth
2025-02-21,333333333333,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,163.64,3.1188,,dev,
2025-02-21,333333333333,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,217.02,0.3341,frontend,dev,
2025-02-21,333333333333,AmazonVPC,eu-west-1,NatGateway-Hours,293.84,3.6508,frontend,dev,
2025-02-21,333333333333,AmazonVPC,eu-west-3,DataTransfer-Regional-Bytes,156.37,0.5549,payments,dev,
2025-02-21,444444444444,AmazonEC2,eu-west-1,BoxUsage:t3.large,211.13,1.4152,platform,,
2025-02-21,444444444444,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,273.38,4.8216,,,
2025-02-21,444444444444,AmazonRDS,us-east-1,InstanceUsage:db.t3.medium,191.07,1.9414,,sandbox,
2025-02-21,444444444444,AmazonRDS,eu-west-1,InstanceUsage:db.m5.large,319.99,5.6694,payments,,
2025-02-21,444444444444,AmazonRDS,eu-west-1,RDS:StorageUsage,154.12,0.0581,,,
2025-02-21,444444444444,AWSLambda,eu-west-1,Lambda-GB-Second,23.6,0.0,payments,,
2025-02-21,444444444444,AWSLambda,eu-west-3,Lambda-Request,323.31,0.0,payments,,
2025-02-21,444444444444,AmazonVPC,eu-west-1,PublicIPv4:InUseAddress,442.41,0.2226,,,
2025-02-21,444444444444,AmazonVPC,eu-west-1,NatGateway-Hours,90.41,0.4433,,sandbox,
2025-02-22,111111111111,AmazonEC2,eu-west-3,BoxUsage:t3.medium,367.45,16.0508,frontend,prod,customer-portal
2025-02-22,111111111111,AmazonEC2,eu-west-1,BoxUsage:t3.large,161.78,13.2514,platform,prod,analytics
2025-02-22,111111111111,AmazonEC2,eu-west-1,BoxUsage:c5.2xlarge,472.84,166.4045,data,prod,
2025-02-22,111111111111,AmazonRDS,eu-west-1,InstanceUsage:db.t3.medium,467.98,30.502,frontend,prod,checkout
2025-02-22,111111111111,AmazonRDS,eu-west-1,RDS:StorageUsage,335.6,0.839,platform,prod,growth
2025-02-22,111111111111,AmazonEKS,eu-west-3,AmazonEKS-Hours-Cluster,42.96,5.2354,payments,prod,customer-portal
